player,type,auction_value_26,tier,draftable,auction_price_25,adj_multiplier,flags,score_24,score_25,role_24,role_25,flags_count,display_role,score_bucket,auction_price_25_imputed,auction_value_26_shadow
Chris Martin,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.73,1.5542857142857145,reliever,reliever,1,reliever,"(1.301, 1.611]",3.0,3.0
Chris Paddack,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9165,1.478,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Chris Roycroft,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8571428571428572,0.5257142857142857,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Chris Sale,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.506,1.7285,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Chris Taylor,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.209666666666667,0.8786666666666667,,,1,,"(0.849, 1.018]",,
Christian Vázquez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3416666666666668,0.925,,,1,,"(0.849, 1.018]",,
Clayton Beeter,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,1.0514285714285716,reliever,reliever,2,reliever,"(1.018, 1.301]",3.0,3.0
Clayton Kershaw,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.6685714285714286,1.1395,reliever,starter,2,starter,"(1.018, 1.301]",3.0,3.0
Coby Mayo,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.5603333333333336,,,2,,"(1.301, 1.611]",,
Cody Bolton,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.43,0.0385714285714285,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Cole Sands,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.065714285714286,2.1885714285714286,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Cole Sulser,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.42,0.5442857142857143,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Cole Winn,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3842857142857143,1.1057142857142856,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Colin Holderman,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.13,0.6271428571428571,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Colin Poche,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.66,0.2428571428571428,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Colin Rea,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.696,1.5845000000000002,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Colin Selby,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.34,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Collin Snider,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4185714285714286,0.7757142857142857,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Colton Cowser,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.836333333333333,1.8183333333333327,,,1,,"(1.611, 1.863]",,
Connor Brogdon,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,1.3214285714285714,reliever,reliever,2,reliever,"(1.301, 1.611]",3.0,3.0
Connor Gillispie,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.6357142857142857,reliever,reliever,2,reliever,"(0.627, 0.849]",3.0,3.0
Connor Joe,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7996666666666663,0.5833333333333334,,,1,,"(0.343, 0.627]",,
Connor Wong,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.218,0.7583333333333333,,,1,,"(0.627, 0.849]",,
Cooper Criswell,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.145714285714286,0.3428571428571428,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Cooper Hummel,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.8126666666666668,,,2,,"(0.627, 0.849]",,
Corbin Carroll,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.234,3.603,,,1,,"(2.567, 4.814]",,
Craig Kimbrel,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.336626180836708,0.4214285714285714,closer,reliever,2,reliever,"(0.343, 0.627]",3.0,3.0
Cristian Javier,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7585714285714287,0.8685714285714285,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
DJ LeMahieu,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0286666666666666,0.994,,,1,,"(0.849, 1.018]",,
DL Hall,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0942857142857143,0.862857142857143,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
DaShawn Keirsey Jr.,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.5236666666666666,,,2,,"(0.343, 0.627]",,
Dane Myers,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.205,1.4036666666666666,,,1,,"(1.301, 1.611]",,
Daniel Lynch IV,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.1069365721997302,1.6971428571428573,closer,reliever,2,reliever,"(1.611, 1.863]",3.0,3.0
Daniel Palencia,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4202159244264507,2.186207827260459,closer,closer,1,closer,"(1.863, 2.187]",3.0,3.0
Daniel Robert,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.4157142857142857,reliever,reliever,2,reliever,"(0.343, 0.627]",3.0,3.0
Daniel Schneemann,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2143333333333333,1.841,,,1,,"(1.611, 1.863]",,
Danny Coulombe,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2571428571428571,1.4042857142857144,reliever,reliever,1,reliever,"(1.301, 1.611]",3.0,3.0
Danny Jansen,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4913333333333334,1.8093333333333328,,,1,,"(1.611, 1.863]",,
Danny Young,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2914285714285716,0.4085714285714286,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Darell Hernaiz,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.738,1.0023333333333333,,,1,,"(0.849, 1.018]",,
David Bednar,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.2571929824561403,2.7698785425101216,closer,closer,1,closer,"(2.567, 4.814]",3.0,3.0
David Fry,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.1256666666666666,1.165333333333333,,,1,,"(1.018, 1.301]",,
David Hamilton,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6753333333333331,1.1916666666666669,,,1,,"(1.018, 1.301]",,
David Robertson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.378571428571429,0.8728571428571429,reliever,reliever,1,reliever,"(0.849, 1.018]",3.0,3.0
David Villar,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.832,0.6599999999999999,,,1,,"(0.627, 0.849]",,
Davis Daniel,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.71,0.2328571428571428,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Davis Martin,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.1842857142857142,1.4894999999999998,reliever,starter,2,starter,"(1.301, 1.611]",3.0,3.0
Davis Schneider,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.895,1.6869999999999998,,,1,,"(1.611, 1.863]",,
Daz Cameron,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.088666666666667,0.6303333333333334,,,1,,"(0.627, 0.849]",,
Dean Kremer,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4979999999999998,1.7864999999999998,starter,starter,1,starter,"(1.611, 1.863]",3.0,3.0
Dennis Santana,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.187142857142857,2.246450742240216,reliever,closer,2,closer,"(2.187, 2.567]",3.0,3.0
Derek Hill,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.31,0.9923333333333332,,,1,,"(0.849, 1.018]",,
Devin Williams,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.192820512820513,2.501214574898785,closer,closer,1,closer,"(2.187, 2.567]",3.0,3.0
Dillon Dingler,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.6766666666666667,2.2453333333333334,,,1,,"(2.187, 2.567]",,
Dillon Tate,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9071428571428573,0.1699999999999999,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Dominic Canzone,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.227,1.7716666666666665,,,1,,"(1.611, 1.863]",,
Dominic Fletcher,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8813333333333333,0.8363333333333334,,,1,,"(0.627, 0.849]",,
Dominic Smith,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.5426666666666664,1.4833333333333334,,,1,,"(1.301, 1.611]",,
Donovan Solano,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6666666666666667,1.0396666666666667,,,1,,"(1.018, 1.301]",,
Drew Millas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7386666666666667,0.952,,,1,,"(0.849, 1.018]",,
Drew Rasmussen,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.8728571428571429,1.578,reliever,starter,2,starter,"(1.301, 1.611]",3.0,3.0
Drew Waters,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.023,,,2,,"(1.018, 1.301]",,
Dustin Harris,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.4923333333333333,0.7076666666666667,,,1,,"(0.627, 0.849]",,
Dylan Carlson,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.098,1.164,,,1,,"(1.018, 1.301]",,
Dylan Cease,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.4815,2.02,starter,starter,1,starter,"(1.863, 2.187]",3.0,3.0
Dylan Crews,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9376666666666668,1.586,,,1,,"(1.301, 1.611]",,
Dylan Lee,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9657142857142853,2.4957142857142856,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Dylan Moore,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9036666666666668,1.4986666666666666,,,1,,"(1.301, 1.611]",,
Easton Lucas,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.3,0.5771428571428572,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Edgardo Henriquez,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Role Change|Imputed Anchor,0.2337142857142857,0.6514285714285715,closer,reliever,3,reliever,"(0.627, 0.849]",3.0,3.0
Edmundo Sosa,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6323333333333332,1.762,,,1,,"(1.611, 1.863]",,
Edouard Julien,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3943333333333334,0.9996666666666668,,,1,,"(0.849, 1.018]",,
Eduard Bazardo,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7185714285714286,2.4242857142857144,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Eduardo Rodriguez,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.1842857142857142,1.7035,reliever,starter,2,starter,"(1.611, 1.863]",3.0,3.0
Eduardo Salazar,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8057142857142857,0.7242857142857143,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Edward Cabrera,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1085,1.5684999999999998,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Eli Morgan,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.98,0.1442857142857143,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Eli White,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9256666666666666,1.7003333333333337,,,1,,"(1.611, 1.863]",,
Elias Díaz,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.5716666666666663,1.4553333333333334,,,1,,"(1.301, 1.611]",,
Elly De La Cruz,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.3023333333333333,3.2453333333333334,,,1,,"(2.567, 4.814]",,
Elvis Peguero,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.64,0.2528571428571428,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Emerson Hancock,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.617,0.906,starter,starter,1,starter,"(0.849, 1.018]",3.0,3.0
Emmanuel Clase,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.4014035087719297,2.0224291497975706,closer,closer,1,closer,"(1.863, 2.187]",3.0,3.0
Emmanuel Rivera,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3493333333333333,0.7816666666666666,,,1,,"(0.627, 0.849]",,
Enmanuel Valdéz,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.2996666666666667,0.9103333333333334,,,1,,"(0.849, 1.018]",,
Enyel De Los Santos,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8942857142857144,1.8028571428571427,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Eric Haase,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1756666666666664,0.8953333333333333,,,1,,"(0.849, 1.018]",,
Eric Wagaman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8946666666666668,2.062333333333333,,,1,,"(1.863, 2.187]",,
Erik Miller,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.388571428571429,1.0485714285714285,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Erik Sabrowski,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.421025641025641,1.3185714285714285,closer,reliever,2,reliever,"(1.301, 1.611]",3.0,3.0
Ernie Clement,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.052,2.361,,,1,,"(2.187, 2.567]",,
Esteury Ruiz,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8770000000000001,0.6590000000000001,,,1,,"(0.627, 0.849]",,
Ethan Roberts,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.6742857142857144,0.1885714285714285,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Eugenio Suárez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.426333333333333,4.060666666666666,,,1,,"(2.567, 4.814]",,
Evan Carter,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1363333333333334,1.4213333333333331,,,1,,"(1.301, 1.611]",,
Evan Phillips,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,2.097004048582996,0.2214285714285714,closer,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Ezequiel Durán,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1956666666666669,0.909,,,1,,"(0.849, 1.018]",,
Fernando Cruz,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.955714285714285,2.045714285714286,reliever,reliever,1,reliever,"(1.863, 2.187]",3.0,3.0
Forrest Whitley,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.2914285714285714,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Fraser Ellard,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.6828571428571428,0.5428571428571428,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Freddy Fermin,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.645,1.399333333333333,,,1,,"(1.301, 1.611]",,
Gabe Speier,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9414285714285716,2.665714285714285,reliever,reliever,1,reliever,"(2.567, 4.814]",3.0,3.0
Gabriel Arias,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.008,1.9363333333333328,,,1,,"(1.863, 2.187]",,
Garrett Cleavinger,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.1671428571428573,2.5357142857142856,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Garrett Crochet,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.006,2.9265,starter,starter,1,starter,"(2.567, 4.814]",3.0,3.0
Garrett Hampson,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.9493333333333333,0.6073333333333333,,,1,,"(0.343, 0.627]",,
Garrett Whitlock,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.4285714285714286,2.898571428571429,reliever,reliever,1,reliever,"(2.567, 4.814]",3.0,3.0
Gary Sánchez,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6373333333333333,1.1866666666666668,,,1,,"(1.018, 1.301]",,
Gavin Lux,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.091333333333333,1.9523333333333333,,,1,,"(1.863, 2.187]",,
Gavin Williams,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.8757142857142857,2.0905,reliever,starter,2,starter,"(1.863, 2.187]",3.0,3.0
Geoff Hartlieb,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.2385714285714285,0.0971428571428571,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
George Soriano,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,0.7857142857142857,0.9768960863697704,reliever,closer,2,closer,"(0.849, 1.018]",3.0,3.0
Geraldo Perdomo,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8046666666666664,3.361,,,1,,"(2.567, 4.814]",,
Giancarlo Stanton,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.651333333333333,2.520666666666666,,,1,,"(2.187, 2.567]",,
Gio Urshela,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.8036666666666663,0.9613333333333334,,,1,,"(0.849, 1.018]",,
Gordon Graceffo,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Role Change|Imputed Anchor,0.2337142857142857,1.1159244264507422,reliever,closer,3,closer,"(1.018, 1.301]",3.0,3.0
Graham Ashcraft,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6714285714285713,2.492857142857143,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Graham Pauley,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.098,,,2,,"(1.018, 1.301]",,
Grant Anderson,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7042857142857143,1.975714285714285,reliever,reliever,1,reliever,"(1.863, 2.187]",3.0,3.0
Grant Holman,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.5771428571428572,0.6185714285714285,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Grant McCray,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.987,0.3903333333333333,,,1,,"(0.343, 0.627]",,
Greg Weissert,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.6414285714285712,2.2071428571428573,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Gregory Santos,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.2414285714285714,0.14,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Gregory Soto,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.847142857142857,2.481428571428572,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Griffin Canning,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.656,1.7899999999999998,starter,reliever,2,reliever,"(1.611, 1.863]",3.0,3.0
Griffin Conine,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1153333333333333,1.002,,,1,,"(0.849, 1.018]",,
Gunnar Henderson,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.938,2.823666666666667,,,1,,"(2.567, 4.814]",,
Gustavo Campero,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7656666666666667,0.853,,,1,,"(0.849, 1.018]",,
Ha-Seong Kim,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.06,1.1473333333333335,,,1,,"(1.018, 1.301]",,
Harrison Bader,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.047,2.429333333333333,,,1,,"(2.187, 2.567]",,
Hayden Birdsong,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9085714285714284,1.7385714285714289,reliever,reliever,1,reliever,"(1.611, 1.863]",3.0,3.0
Hayden Wesneski,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7100000000000002,0.7471428571428571,reliever,reliever,1,reliever,"(0.627, 0.849]",3.0,3.0
Heliot Ramos,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.6536666666666666,2.8446666666666665,,,1,,"(2.567, 4.814]",,
Henry Davis,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,1.1603333333333334,,,2,,"(1.018, 1.301]",,
Heston Kjerstad,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0733333333333333,1.0226666666666666,,,1,,"(1.018, 1.301]",,
Hoby Milner,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7571428571428571,2.3042857142857143,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
Hogan Harris,pit,,,False,,,Contract Adjustment Required|Role Change|Imputed Anchor,1.64,1.8129284750337384,reliever,closer,2,closer,"(1.611, 1.863]",3.0,3.0
Hunter Bigge,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.5642857142857143,0.3742857142857143,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Hunter Brown,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.326,2.5905,starter,starter,1,starter,"(2.567, 4.814]",3.0,3.0
Hunter Feduccia,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7936666666666667,0.6093333333333333,,,1,,"(0.343, 0.627]",,
Hunter Goodman,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.5516666666666667,3.298,,,1,,"(2.567, 4.814]",,
Hunter Harvey,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.387142857142857,0.4628571428571428,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Hunter Renfroe,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.040666666666666,0.598,,,1,,"(0.343, 0.627]",,
Hunter Stratton,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.0614285714285714,0.5514285714285714,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Hunter Strickland,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.0942857142857143,0.5342857142857143,reliever,reliever,1,reliever,"(0.343, 0.627]",3.0,3.0
Hurston Waldrep,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Role Change|Imputed Anchor,0.2337142857142857,0.6615,reliever,starter,3,starter,"(0.627, 0.849]",3.0,3.0
Ian Hamilton,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3814285714285717,1.1514285714285712,reliever,reliever,1,reliever,"(1.018, 1.301]",3.0,3.0
Ildemaro Vargas,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1993333333333334,1.0656666666666668,,,1,,"(1.018, 1.301]",,
Isaac Collins,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,2.1306666666666665,,,2,,"(1.863, 2.187]",,
Isaac Mattson,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,1.6114285714285714,reliever,reliever,2,reliever,"(1.611, 1.863]",3.0,3.0
Isaiah Campbell,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,0.14,reliever,reliever,2,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Isiah Kiner-Falefa,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.9346666666666668,1.6193333333333333,,,1,,"(1.611, 1.863]",,
Iván Herrera,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.596666666666667,2.5170000000000003,,,1,,"(2.187, 2.567]",,
J.P. Crawford,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.7816666666666665,2.372,,,1,,"(2.187, 2.567]",,
J.P. France,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.5785714285714286,0.1071428571428571,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
J.T. Ginn,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7757142857142857,2.3200000000000003,reliever,reliever,1,reliever,"(2.187, 2.567]",3.0,3.0
JP Sears,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.969,1.3865,starter,starter,1,starter,"(1.301, 1.611]",3.0,3.0
Jace Jung,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.8466666666666668,0.443,,,1,,"(0.343, 0.627]",,
Jack Flaherty,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.186,1.957,starter,starter,1,starter,"(1.863, 2.187]",3.0,3.0
Jack Kochanowicz,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,0.7454999999999999,1.003,starter,starter,1,starter,"(0.849, 1.018]",3.0,3.0
Jack Suwinski,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3596666666666666,0.8656666666666667,,,1,,"(0.849, 1.018]",,
Jackson Chourio,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,2.944333333333333,2.9966666666666666,,,1,,"(2.567, 4.814]",,
Jackson Holliday,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.1883333333333332,2.438333333333333,,,1,,"(2.187, 2.567]",,
Jackson Merrill,hit,,,False,,,Contract Adjustment Required|Imputed Anchor,3.159333333333333,2.479,,,1,,"(2.187, 2.567]",,
Jackson Rutledge,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.2337142857142857,1.8171428571428567,reliever,reliever,2,reliever,"(1.611, 1.863]",3.0,3.0
Jacob Amaya,hit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Imputed Anchor,0.6751,0.3983333333333333,,,2,,"(0.343, 0.627]",,
Jacob Barnes,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.572857142857143,0.1642857142857142,reliever,reliever,1,reliever,"(0.023299999999999998, 0.343]",3.0,3.0
Jacob Latz,pit,,,False,,,Contract Adjustment Required|Imputed Anchor,1.3771428571428572,2.0642857142857145,reliever,reliever,1,reliever,"(1.863, 2.187]",3.0,3.0
Jacob Lopez,pit,,,False,,,Contract Adjustment Required|Injury Baseline Distortion|Role Change|Imputed Anchor,0.2337142857142857,1.1955,reliever,starter,3,starter,"(1.018, 1.301]",3.0,3.0
